what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442260512
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442260621
error,log,,,"Designer [1.7.0.r42x201405021445.201605162033]: 313 (Exception during 'super' constructor evaluation). JFrame() {} java.lang.NullPointerException\r\n\tat java.beans.MethodRef.get(Unknown Source)\r\n\tat java.beans.PropertyDescriptor.getWriteMethod(Unknown Source)",1463442260637
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442262099
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442262370
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442335660
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442335676
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463442348473
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1463442359881
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463442361391
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442375165
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1463442377009
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442388097
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1463442402246
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463442414476
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463442414745
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463442415126
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463442415530
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463442415960
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.redo",1463442420187
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1463442428030
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463442431212
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463442431389
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442477529
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442477795
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1463442520212
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442530348
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442537045
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1463442550803
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442550819
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463442553542
