what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463769699842
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1463769716299
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1463769717334
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1463769720982
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463769729377
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463769729739
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463769730125
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463769762295
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463769775934
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463769776960
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463769778862
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463769780695
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463769782906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463769783745
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463771396992
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463771397889
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463774818956
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463774822287
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463774835564
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463774857102
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463774859368
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463774880420
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775077967
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463775080753
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1463775085615
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775091786
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775097026
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775097043
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775100002
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1463775100743
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1463775100914
opened,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1463775101295
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1463775101372
started,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1463775102556
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1463775102654
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775103001
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775103213
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1463775112597
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1463775121663
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1463775121754
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1463775125034
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1463775127222
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1463775127759
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775129399
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775134184
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463775134205
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463775143847
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775145331
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775153858
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775168963
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1463775174251
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775208187
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775252223
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775259935
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775260188
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1463775266559
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463775599598
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775599935
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775600081
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775681221
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463775699006
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463775700542
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463775704110
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775726966
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775841205
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775843395
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775851191
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463775851218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775949814
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463775978525
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776102003
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776134018
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776135663
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776139427
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776256398
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776263783
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776266591
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776286314
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776293069
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1463776302940
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776311292
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776313350
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463776313365
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776314378
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776318882
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463776318905
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776321004
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1463776324298
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776342737
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776385644
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463776385678
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776388556
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776396386
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776419272
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1463776419289
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1463776419289
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776420314
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776541332
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776542555
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463776555821
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463776564578
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776565643
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463776566371
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776568400
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776570325
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463776572699
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776575574
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1463776624266
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776647771
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776648022
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776648128
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776649651
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776659823
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776660055
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776660163
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776663063
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776663389
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776667126
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776711309
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776712391
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776712500
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776724452
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776724722
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776728703
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776740826
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776758474
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776773411
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463776806419
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776809965
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463776810109
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463777748232
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463777754612
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463777754877
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463777793401
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463777793673
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463777793870
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463777924808
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463777926001
