what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1463440893157
started,bundle,org.eclipse.help,3.4.0.v20090526,"org.eclipse.help",1463440893157
started,bundle,org.eclipse.jdt.apt.core,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.core",1463440893161
started,bundle,org.eclipse.jdt.core,3.5.0.v_963,"org.eclipse.jdt.core",1463440893161
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1463440893165
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1463440893165
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1463440893165
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1463440893169
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1463440893173
started,bundle,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui",1463440893173
started,bundle,org.eclipse.jet.ui,1.0.0.v200906120900,"org.eclipse.jet.ui",1463440893173
started,bundle,org.eclipse.jface,3.5.0.I20090525-2000,"org.eclipse.jface",1463440893177
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1463440893177
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1463440893181
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1463440893181
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1463440893181
started,bundle,org.eclipse.pde.ui,3.5.0.v20090528,"org.eclipse.pde.ui",1463440893193
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1463440893193
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1463440893197
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1463440893197
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1463440893201
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1463440893201
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1463440893205
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1463440893205
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1463440893205
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1463440893209
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1463440893213
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1463440893213
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1463440893217
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.ui.views.log",1463440893217
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1463440893217
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1463440893221
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1463440893225
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1463440893225
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1463440893229
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1463440893229
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1463440893229
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1463440893229
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.3.0.v20100113-1121,"org.eclipse.gmf.runtime.diagram.core",1463440893229
started,bundle,org.eclipse.m2m.atl.adt.ui,3.0.2.v201001190421,"org.eclipse.m2m.atl.adt.ui",1463440893233
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1463440893233
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1463440893233
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1463440893233
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1463440893237
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1463440893261
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1463440893261
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1463440893265
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1463440893265
started,bundle,org.eclipse.uml2.diagram.common,0.9.0.v200906190654,"org.eclipse.uml2.diagram.common",1463440893269
started,bundle,org.eclipse.uml2.uml,3.0.1.v200908281330,"org.eclipse.uml2.uml",1463440893269
started,bundle,org.eclipse.xtend.shared.ui,0.7.2.v200908120436,"org.eclipse.xtend.shared.ui",1463440893269
started,bundle,org.eclipse.xtend.typesystem.emf.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.emf.ui",1463440893269
started,bundle,org.eclipse.xtend.typesystem.uml2.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.uml2.ui",1463440893269
started,bundle,org.eclipse.xtend.typesystem.xsd.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.xsd.ui",1463440893269
started,bundle,utn.frsf.cidisi.idemia,1.0.0,"utn.frsf.cidisi.idemia",1463440893273
started,bundle,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram",1463440893273
started,bundle,utn.frsf.cidisi.idemia.edit,1.0.0,"utn.frsf.cidisi.idemia.edit",1463440893273
started,bundle,org.eclipse.wb.core,1.7.0.r42x201405021445,"org.eclipse.wb.core",1463440893273
started,bundle,org.eclipse.wb.core.java,1.7.0.r42x201405021448,"org.eclipse.wb.core.java",1463440893277
started,bundle,org.eclipse.wb.core.lib,1.7.0.r42x201405021445,"org.eclipse.wb.core.lib",1463440893277
started,bundle,org.eclipse.wb.core.xml,1.7.0.r42x201405021458,"org.eclipse.wb.core.xml",1463440893277
started,bundle,org.eclipse.wb.rcp.databinding,1.7.0.r42x201405021526,"org.eclipse.wb.rcp.databinding",1463440893281
started,bundle,org.eclipse.wb.swing.databinding,1.7.0.r42x201405021531,"org.eclipse.wb.swing.databinding",1463440893281
os,sysinfo,,,"win32",1463440893285
arch,sysinfo,,,"x86",1463440893285
ws,sysinfo,,,"win32",1463440893285
locale,sysinfo,,,"es_AR",1463440893285
processors,sysinfo,,,"4",1463440893285
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1463440893285
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1463440893285
java.specification.name,sysinfo,,,"Java Platform API Specification",1463440893285
java.specification.vendor,sysinfo,,,"Oracle Corporation",1463440893285
java.specification.version,sysinfo,,,"1.7",1463440893285
java.vendor,sysinfo,,,"Oracle Corporation",1463440893285
java.version,sysinfo,,,"1.7.0_79",1463440893285
java.vm.info,sysinfo,,,"mixed mode, sharing",1463440893285
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1463440893285
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1463440893285
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1463440893285
java.vm.specification.version,sysinfo,,,"1.7",1463440893285
java.vm.vendor,sysinfo,,,"Oracle Corporation",1463440893285
java.vm.version,sysinfo,,,"24.79-b02",1463440893285
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463440897054
started,bundle,org.eclipse.emf.mint,0.8.0.v200906161513,"org.eclipse.emf.mint",1463440902004
started,bundle,org.eclipse.emf.mint.ui,0.8.0.v200906161513,"org.eclipse.emf.mint.ui",1463440902004
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463440907707
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463440907860
started,bundle,org.eclipse.wb.runtime.lib,1.7.0.r42x201405021445,"org.eclipse.wb.runtime.lib",1463440908001
started,bundle,org.eclipse.wb.swt,1.7.0.r42x201405021519,"org.eclipse.wb.swt",1463440908088
started,bundle,org.eclipse.wb.rcp,1.7.0.r42x201405021526,"org.eclipse.wb.rcp",1463440908103
started,bundle,org.eclipse.wb.rcp.nebula,1.7.0.r42x201405021526,"org.eclipse.wb.rcp.nebula",1463440908353
started,bundle,org.eclipse.wb.swing,1.7.0.r42x201405021531,"org.eclipse.wb.swing",1463440908353
started,bundle,org.eclipse.wb.swing.FormLayout,1.7.0.r42x201405021531,"org.eclipse.wb.swing.FormLayout",1463440908369
started,bundle,org.eclipse.wb.xwt,1.7.0.r42x201405021548,"org.eclipse.wb.xwt",1463440908369
started,bundle,org.eclipse.pde.core,3.5.0.v20090602,"org.eclipse.pde.core",1463440908478
started,bundle,org.eclipse.pde,3.4.100.v200906111540,"org.eclipse.pde",1463440908510
started,bundle,org.eclipse.wb.rcp.swing2swt,1.7.0.r42x201405021526,"org.eclipse.wb.rcp.swing2swt",1463440910523
started,bundle,org.eclipse.wb.core.databinding,1.7.0.r42x201405021448,"org.eclipse.wb.core.databinding",1463440910851
started,bundle,org.eclipse.wb.swing.jsr296,1.7.0.r42x201405021531,"org.eclipse.wb.swing.jsr296",1463440912029
started,bundle,org.eclipse.wb.swing.MigLayout.lib,1.7.0.r42x201405021531,"org.eclipse.wb.swing.MigLayout.lib",1463440912549
started,bundle,org.eclipse.wb.swing.MigLayout,1.7.0.r42x201405021531,"org.eclipse.wb.swing.MigLayout",1463440912549
started,bundle,org.eclipse.wb.swing.java6,1.7.0.r42x201405021531,"org.eclipse.wb.swing.java6",1463440912565
started,bundle,org.eclipse.wb.layout.group,1.7.0.r42x201405021517,"org.eclipse.wb.layout.group",1463440912565
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463440912855
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463440925838
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463440934570
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463440938041
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463440939695
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463440939742
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1463440959786
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463440961187
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463440964682
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463440968521
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1463440972784
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463440981074
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463440981439
started,bundle,org.eclipse.wb.os,1.7.0.r42x201405021445,"org.eclipse.wb.os",1463440982839
started,bundle,org.eclipse.wb.os.win32,1.7.0.r42x201405021445,"org.eclipse.wb.os.win32",1463440982839
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463441027156
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463441029977
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441031700
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441032096
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441071074
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441071105
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441153244
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441153593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441179393
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441179424
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441181703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441181734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441183633
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441201068
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441209471
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441221418
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441227990
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441229639
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463441236358
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441236418
no handler,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463441236590
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441236755
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441245597
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441251205
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463441252786
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441252853
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441253155
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441261443
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441262778
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441270526
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441270557
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441274408
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441274439
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441281600
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441281616
started,bundle,org.eclipse.wb.swing.FormLayout.lib,1.7.0.r42x201405021531,"org.eclipse.wb.swing.FormLayout.lib",1463441286456
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463441325126
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441332367
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441332398
started,bundle,org.eclipse.emf.converter,2.5.0.v200906151043,"org.eclipse.emf.converter",1463441350600
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463441363328
error,log,,,"Unhandled event loop exception",1463441379875
started,bundle,org.eclipse.pde.api.tools,1.0.100.v20090526,"org.eclipse.pde.api.tools",1463441444113
started,bundle,org.eclipse.pde.api.tools.ui,1.0.100.v20090526,"org.eclipse.pde.api.tools.ui",1463441444113
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1463441444128
started,bundle,org.eclipse.mylyn.pde.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.pde.ui",1463441444159
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463441515723
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441521189
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441522370
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463441526999
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463441529270
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1463441554299
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1463441564784
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441585676
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441585832
error,log,,,"Designer [1.7.0.r42x201405021445.201605162033]: 313 (Exception during 'super' constructor evaluation). JDialog() {} java.lang.NullPointerException\r\n\tat java.beans.MethodRef.get(Unknown Source)\r\n\tat java.beans.PropertyDescriptor.getWriteMethod(Unknown Source)",1463441585864
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463441589190
