what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.core.java,1.7.0.r42x201405021448,"org.eclipse.wb.core.java",1463181298615
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1463181298784
started,bundle,org.eclipse.wb.rcp.databinding,1.7.0.r42x201405021526,"org.eclipse.wb.rcp.databinding",1463181298966
started,bundle,org.eclipse.wb.swing.databinding,1.7.0.r42x201405021531,"org.eclipse.wb.swing.databinding",1463181298974
started,bundle,org.eclipse.wb.core.xml,1.7.0.r42x201405021458,"org.eclipse.wb.core.xml",1463181299275
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463181299533
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1463181300154
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1463181300355
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463181300374
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463181309381
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463181312864
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463181314185
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463181314214
started,bundle,org.eclipse.acceleo.ide.ui,0.8.1.v200909161003,"org.eclipse.acceleo.ide.ui",1463181315737
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1463181315754
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463181317471
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463181325414
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1463181391323
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1463181393863
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1463181394024
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1463181394154
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1463181394307
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1463181394435
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1463181394573
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1463181394732
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1463181394883
