what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499354972
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499356428
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499356687
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499358875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499360485
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499360695
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499362685
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499363656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499363915
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499365675
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499366895
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499367108
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499371324
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499372847
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499373065
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499375334
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499377994
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499379919
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499381655
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499382865
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499383939
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499384223
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499386175
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499388095
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499388330
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499394792
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499395681
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499395902
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499398442
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499399824
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463499400021
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463499404481
